PointID,DirectionID,IntersectionX,IntersectionY,IntersectionZ,Parameter
42,121,1748.70,987.37,1.05,10.87
42,131,1746.94,986.53,1.06,11.19
42,141,1745.02,985.61,1.06,11.91
42,151,1742.75,984.54,1.07,13.15
42,161,1739.86,983.16,1.08,15.20
42,171,1733.10,981.67,1.11,21.36
42,181,1673.01,977.96,1.41,81.13
42,191,1669.69,963.07,1.43,85.75
42,201,1575.80,913.05,1.95,189.78
42,211,1587.15,881.55,1.96,192.82
42,221,1718.83,948.33,1.23,46.09
42,231,1735.45,955.69,1.15,29.07
42,241,1743.00,958.67,1.11,22.28
42,251,1745.24,953.52,1.13,26.01
42,261,1748.51,946.02,1.16,32.43
42,271,1754.14,933.10,1.22,44.87
42,281,1767.22,903.77,1.38,75.34
42,321,1905.45,850.99,1.99,197.53
42,331,1900.50,893.46,1.85,169.01
42,341,1884.65,930.46,1.69,138.90
42,351,1916.68,949.30,1.83,165.06
42,2,1878.22,977.96,2.24,124.09
42,12,1859.94,996.62,2.07,107.44
42,22,1853.14,1013.99,2.05,105.36
42,42,1794.39,1011.74,1.53,52.55
42,52,1774.20,1001.87,1.31,31.21
42,62,1765.54,997.71,1.23,22.80
42,72,1761.63,998.55,1.22,21.91
42,82,1756.84,993.31,1.16,15.59
42,92,1754.14,988.77,1.11,10.81
42,102,1752.09,989.58,1.12,11.80
42,112,1750.42,988.19,1.11,10.88
42,122,1748.70,987.37,1.11,10.87
42,132,1746.59,986.96,1.12,11.75
42,142,1744.56,985.99,1.12,12.50
42,152,1742.18,984.86,1.14,13.80
42,162,1739.15,983.42,1.16,15.95
42,172,1733.10,981.67,1.21,21.36
42,182,1673.01,977.96,1.81,81.13
42,192,1669.69,963.07,1.86,85.75
42,202,1575.80,913.05,2.90,189.79
42,212,1587.15,881.55,2.93,192.83
42,222,1718.83,948.33,1.46,46.09
42,232,1735.45,955.69,1.29,29.07
42,242,1743.00,958.67,1.22,22.28
42,252,1745.24,953.52,1.26,26.01
42,262,1748.51,946.02,1.32,32.43
42,272,1754.14,933.10,1.45,44.87
42,282,1767.22,903.77,1.75,75.34
42,322,1905.45,850.99,2.98,197.54
42,332,1900.50,893.46,2.69,169.02
42,342,1884.65,930.46,2.39,138.90
42,352,1916.68,949.30,2.65,165.06
42,3,1878.22,977.96,2.86,124.10
42,13,1859.94,996.62,2.61,107.44
42,23,1853.14,1013.99,2.58,105.37
42,43,1794.39,1011.74,1.79,52.56
42,53,1774.20,1001.87,1.47,31.21
42,63,1765.54,997.71,1.34,22.81
42,73,1761.63,998.55,1.33,21.91
42,83,1756.84,993.31,1.23,15.59
42,93,1754.14,988.77,1.16,10.81
42,103,1752.09,989.58,1.18,11.80
42,113,1750.23,988.69,1.17,11.42
42,123,1748.43,987.84,1.17,11.41
42,133,1746.59,986.96,1.18,11.75
42,143,1744.56,985.99,1.19,12.50
42,153,1742.18,984.86,1.21,13.80
42,163,1739.15,983.42,1.24,15.95
42,173,1733.10,981.67,1.32,21.36
42,183,1673.01,977.96,2.22,81.14
42,193,1669.69,963.07,2.29,85.76
42,223,1718.83,948.33,1.69,46.10
42,233,1735.45,955.69,1.44,29.07
42,243,1743.00,958.67,1.33,22.28
42,253,1745.24,953.52,1.39,26.01
42,263,1748.51,946.02,1.49,32.43
42,273,1754.14,933.10,1.67,44.87
42,283,1767.22,903.77,2.13,75.35
42,323,1905.45,850.99,3.96,197.55
42,333,1900.50,893.46,3.54,169.03
42,343,1884.65,930.46,3.08,138.91
42,353,1916.68,949.30,3.48,165.07
42,4,1878.22,977.96,3.48,124.11
42,14,1859.94,996.62,3.15,107.45
42,24,1853.14,1013.99,3.11,105.37
42,44,1794.39,1011.74,2.05,52.56
42,54,1774.20,1001.87,1.62,31.21
42,64,1765.54,997.71,1.46,22.81
42,74,1761.63,998.55,1.44,21.91
42,84,1756.84,993.31,1.31,15.59
42,94,1754.14,988.77,1.22,10.81
42,104,1752.09,989.58,1.24,11.80
42,114,1750.23,988.69,1.23,11.42
42,124,1748.43,987.84,1.23,11.41
42,134,1746.59,986.96,1.23,11.75
42,144,1744.56,985.99,1.25,12.50
42,154,1742.18,984.86,1.28,13.80
42,164,1739.11,983.43,1.32,15.99
42,174,1733.10,981.67,1.43,21.36
42,184,1673.01,977.96,2.62,81.15
42,194,1669.69,963.07,2.71,85.77
42,224,1718.83,948.33,1.92,46.10
42,234,1735.45,955.69,1.58,29.07
42,244,1743.00,958.67,1.45,22.28
42,254,1745.24,953.52,1.52,26.02
42,264,1748.51,946.02,1.65,32.44
42,274,1754.14,933.10,1.90,44.87
42,284,1767.22,903.77,2.51,75.35
42,324,1905.45,850.99,4.95,197.57
42,334,1900.50,893.46,4.38,169.04
42,344,1884.65,930.46,3.78,138.92
42,354,1916.68,949.30,4.30,165.09
42,5,1878.22,977.96,4.10,124.12
42,15,1859.94,996.62,3.69,107.46
42,25,1853.14,1013.99,3.63,105.39
42,45,1794.39,1011.74,2.31,52.57
42,55,1774.20,1001.87,1.78,31.22
42,65,1765.54,997.71,1.57,22.81
42,75,1761.63,998.55,1.55,21.92
42,85,1756.84,993.31,1.39,15.59
42,95,1754.14,988.77,1.27,10.81
42,105,1752.09,989.58,1.29,11.80
42,115,1750.23,988.69,1.29,11.43
42,125,1748.43,987.84,1.29,11.41
42,135,1746.59,986.96,1.29,11.75
42,145,1744.11,986.37,1.33,13.09
42,155,1741.62,985.19,1.36,14.46
42,165,1739.11,983.43,1.40,15.99
42,175,1733.10,981.67,1.53,21.36
42,185,1673.01,977.96,3.03,81.15
42,195,1669.69,963.07,3.14,85.78
42,225,1718.83,948.33,2.15,46.11
42,235,1735.45,955.69,1.73,29.08
42,245,1743.00,958.67,1.56,22.28
42,255,1745.24,953.52,1.65,26.02
42,265,1748.51,946.02,1.81,32.44
42,275,1754.14,933.10,2.12,44.88
42,285,1767.22,903.77,2.88,75.36
42,335,1900.50,893.46,5.23,169.06
42,345,1884.65,930.46,4.47,138.94
42,355,1916.68,949.30,5.13,165.11
43,1,1885.86,998.46,1.45,90.18
43,11,1900.68,1016.97,1.53,106.62
43,21,1956.50,1056.99,1.86,171.14
43,41,1867.85,1059.01,1.47,94.21
43,51,1853.42,1067.26,1.45,89.82
43,61,1833.24,1063.50,1.38,75.10
43,71,1827.74,1086.54,1.47,93.74
43,81,1800.26,1024.39,1.13,26.32
43,91,1795.69,1014.16,1.08,15.70
43,101,1793.42,1011.28,1.07,13.02
43,111,1791.38,1010.30,1.06,12.60
43,121,1787.91,1011.93,1.08,15.55
43,131,1785.40,1010.72,1.08,16.00
43,141,1782.65,1009.40,1.09,17.02
43,151,1779.42,1007.85,1.09,18.78
43,161,1772.81,1006.79,1.12,24.34
43,171,1775.06,1002.10,1.10,20.94
43,181,1767.10,998.46,1.14,28.58
43,191,1754.73,991.24,1.21,41.59
43,201,1651.56,946.01,1.77,153.37
43,211,1655.96,917.79,1.81,161.35
43,221,1744.41,955.43,1.33,66.94
43,231,1749.59,943.53,1.36,71.71
43,241,1755.82,929.42,1.40,79.73
43,251,1764.00,911.41,1.46,92.64
43,261,1774.86,880.36,1.60,119.93
43,311,1894.48,880.72,1.77,153.70
43,321,1913.67,899.46,1.77,154.02
43,331,1896.07,940.50,1.58,115.92
43,341,1935.89,947.43,1.75,149.20
43,351,1864.80,986.27,1.35,70.18
43,2,1859.19,998.46,1.64,63.51
43,12,1855.05,1008.93,1.60,60.28
43,22,1956.50,1056.99,2.71,171.15
43,42,1867.85,1059.01,1.94,94.21
43,52,1853.42,1067.26,1.90,89.82
43,62,1827.62,1053.77,1.64,63.87
43,72,1814.81,1051.01,1.56,55.93
43,82,1800.26,1024.39,1.26,26.33
43,92,1795.69,1014.16,1.16,15.70
43,102,1793.42,1011.28,1.13,13.02
43,112,1791.38,1010.30,1.13,12.60
43,122,1787.91,1011.93,1.16,15.55
43,132,1785.40,1010.72,1.16,16.00
43,142,1782.65,1009.40,1.17,17.02
43,152,1779.42,1007.85,1.19,18.78
43,162,1772.81,1006.79,1.24,24.35
43,172,1775.06,1002.10,1.21,20.94
43,182,1767.10,998.46,1.29,28.58
43,192,1754.73,991.24,1.42,41.59
43,202,1651.56,946.01,2.53,153.38
43,212,1655.96,917.79,2.61,161.35
43,222,1744.41,955.43,1.67,66.94
43,232,1749.59,943.53,1.72,71.71
43,242,1755.82,929.42,1.80,79.73
43,252,1764.00,911.41,1.93,92.64
43,262,1774.86,880.36,2.20,119.93
43,312,1894.48,880.72,2.54,153.70
43,322,1913.67,899.46,2.54,154.02
43,332,1896.07,940.50,2.16,115.92
43,342,1935.89,947.43,2.49,149.21
43,352,1864.80,986.27,1.70,70.18
43,3,1859.19,998.46,1.95,63.52
43,13,1855.05,1008.93,1.90,60.28
43,23,1956.50,1056.99,3.57,171.16
43,43,1867.85,1059.01,2.41,94.22
43,53,1853.42,1067.26,2.35,89.82
43,63,1827.62,1053.77,1.96,63.88
43,73,1814.81,1051.01,1.84,55.93
43,83,1800.26,1024.39,1.39,26.33
43,93,1795.69,1014.16,1.24,15.70
43,103,1793.42,1011.28,1.20,13.02
43,113,1791.38,1010.30,1.19,12.60
43,123,1787.91,1011.93,1.23,15.55
43,133,1785.40,1010.72,1.24,16.00
43,143,1782.65,1009.40,1.26,17.02
43,153,1779.42,1007.85,1.28,18.78
43,163,1772.81,1006.79,1.37,24.35
43,173,1775.06,1002.10,1.31,20.94
43,183,1767.10,998.46,1.43,28.58
43,193,1751.24,990.62,1.68,45.14
43,203,1651.56,946.01,3.30,153.39
43,213,1655.96,917.79,3.42,161.36
43,223,1744.41,955.43,2.00,66.95
43,233,1749.59,943.53,2.08,71.72
43,243,1755.82,929.42,2.20,79.74
43,253,1764.00,911.41,2.39,92.65
43,263,1774.86,880.36,2.80,119.94
43,313,1894.48,880.72,3.31,153.71
43,323,1913.67,899.46,3.31,154.03
43,333,1896.07,940.50,2.74,115.93
43,343,1935.89,947.43,3.24,149.22
43,353,1864.80,986.27,2.05,70.19
43,4,1859.19,998.46,2.27,63.52
43,14,1855.05,1008.93,2.21,60.29
43,24,1956.50,1056.99,4.42,171.17
43,44,1867.85,1059.01,2.88,94.22
43,54,1853.42,1067.26,2.80,89.83
43,64,1827.62,1053.77,2.28,63.88
43,74,1814.81,1051.01,2.12,55.93
43,84,1800.26,1024.39,1.53,26.33
43,94,1795.69,1014.16,1.31,15.70
43,104,1793.42,1011.28,1.26,13.02
43,114,1791.38,1010.30,1.25,12.60
43,124,1787.91,1011.93,1.31,15.55
43,134,1785.40,1010.72,1.32,16.01
43,144,1782.65,1009.40,1.34,17.02
43,154,1779.42,1007.85,1.38,18.78
43,164,1772.81,1006.79,1.49,24.35
43,174,1775.06,1002.10,1.42,20.95
43,184,1767.10,998.46,1.57,28.59
43,194,1751.24,990.62,1.90,45.14
43,204,1651.56,946.01,4.07,153.40
43,214,1655.96,917.79,4.23,161.38
43,224,1744.41,955.43,2.34,66.95
43,234,1749.59,943.53,2.43,71.72
43,244,1755.82,929.42,2.59,79.74
43,254,1764.00,911.41,2.85,92.66
43,264,1774.86,880.36,3.40,119.95
43,314,1894.48,880.72,4.07,153.73
43,324,1913.67,899.46,4.08,154.05
43,334,1896.07,940.50,3.32,115.94
43,344,1935.89,947.43,3.98,149.23
43,354,1864.80,986.27,2.40,70.19
43,5,1859.19,998.46,2.59,63.53
43,15,1855.05,1008.93,2.51,60.30
43,25,1956.50,1056.99,5.28,171.19
43,45,1867.85,1059.01,3.36,94.23
43,55,1853.42,1067.26,3.25,89.84
43,65,1827.62,1053.77,2.60,63.89
43,75,1814.81,1051.01,2.40,55.94
43,85,1800.26,1024.39,1.66,26.33
43,95,1795.69,1014.16,1.39,15.70
43,105,1793.42,1011.28,1.33,13.02
43,115,1791.38,1010.30,1.31,12.60
43,125,1787.91,1011.93,1.39,15.55
43,135,1785.40,1010.72,1.40,16.01
43,145,1782.65,1009.40,1.43,17.02
43,155,1779.42,1007.85,1.47,18.78
43,165,1772.81,1006.79,1.61,24.35
43,175,1775.06,1002.10,1.52,20.95
43,185,1767.10,998.46,1.71,28.59
43,195,1751.24,990.62,2.13,45.14
43,205,1651.56,946.01,4.83,153.42
43,215,1655.96,917.79,5.03,161.40
43,225,1744.41,955.43,2.67,66.96
43,235,1749.59,943.53,2.79,71.73
43,245,1755.82,929.42,2.99,79.75
43,255,1764.00,911.41,3.32,92.67
43,265,1772.27,865.65,4.37,134.91
43,315,1894.48,880.72,4.84,153.74
43,325,1913.67,899.46,4.85,154.06
43,335,1896.07,940.50,3.90,115.95
43,345,1935.89,947.43,4.73,149.25
43,355,1864.80,986.27,2.75,70.20
44,1,1909.19,1018.96,1.36,71.96
44,11,1941.98,1037.43,1.53,106.36
44,21,1974.50,1068.92,1.73,146.08
44,41,1889.73,1063.01,1.34,68.53
44,51,1911.44,1107.40,1.58,115.44
44,61,1899.40,1126.64,1.62,124.34
44,71,1883.59,1146.31,1.68,135.53
44,81,1857.54,1134.12,1.58,116.93
44,91,1837.23,1125.79,1.53,106.83
44,101,1823.84,1094.90,1.39,77.11
44,111,1806.17,1104.29,1.45,90.81
44,121,1795.77,1090.77,1.41,82.92
44,141,1784.29,1063.39,1.35,69.12
44,151,1789.47,1046.54,1.28,55.15
44,161,1795.44,1034.17,1.22,44.47
44,171,1799.55,1025.61,1.19,38.27
44,181,1797.29,1018.96,1.20,39.95
44,191,1793.28,1011.21,1.22,44.63
44,201,1671.88,958.78,1.88,175.97
44,211,1679.25,927.75,1.91,182.43
44,221,1748.99,944.91,1.58,115.20
44,231,1758.07,924.61,1.62,123.17
44,241,1768.95,900.70,1.68,136.56
44,251,1780.98,864.41,1.82,164.47
44,291,1888.50,878.12,1.75,149.88
44,301,1885.21,935.87,1.48,95.95
44,311,1901.22,942.70,1.50,99.55
44,321,1919.05,950.31,1.53,106.80
44,331,1858.48,1006.69,1.12,24.54
44,341,1868.82,1007.46,1.17,33.62
44,351,1954.02,998.37,1.59,118.59
44,2,1875.52,1018.96,1.38,38.28
44,12,1941.98,1037.43,2.06,106.36
44,22,1974.50,1068.92,2.46,146.09
44,42,1889.73,1063.01,1.69,68.53
44,52,1870.65,1058.79,1.52,52.00
44,62,1860.69,1059.59,1.47,46.91
44,72,1854.58,1066.62,1.51,50.72
44,82,1846.43,1071.11,1.53,52.95
44,92,1837.23,1059.53,1.41,40.57
44,102,1830.84,1055.21,1.37,36.81
44,112,1824.99,1052.60,1.36,35.80
44,122,1819.28,1050.06,1.36,35.91
44,142,1784.29,1063.39,1.69,69.12
44,152,1789.47,1046.54,1.55,55.16
44,162,1795.44,1034.17,1.44,44.47
44,172,1799.55,1025.61,1.38,38.27
44,182,1797.29,1018.96,1.40,39.95
44,192,1793.28,1011.21,1.45,44.64
44,202,1671.88,958.78,2.76,175.98
44,212,1679.25,927.75,2.82,182.44
44,222,1748.99,944.91,2.15,115.20
44,232,1758.07,924.61,2.23,123.17
44,242,1768.95,900.70,2.37,136.57
44,252,1780.98,864.41,2.64,164.48
44,292,1888.50,878.12,2.50,149.89
44,302,1885.21,935.87,1.96,95.95
44,312,1863.57,987.57,1.41,40.98
44,322,1884.73,979.10,1.62,62.01
44,332,1858.48,1006.69,1.25,24.54
44,342,1868.82,1007.46,1.34,33.62
44,352,1954.02,998.37,2.19,118.59
44,3,1863.46,1018.96,1.39,26.23
44,13,1941.98,1037.43,2.60,106.37
44,23,1974.50,1068.92,3.19,146.09
44,43,1889.73,1063.01,2.03,68.54
44,53,1870.65,1058.79,1.78,52.00
44,63,1860.69,1059.59,1.70,46.91
44,73,1854.58,1066.62,1.76,50.73
44,83,1846.43,1071.11,1.79,52.96
44,93,1837.23,1059.53,1.61,40.57
44,103,1830.84,1055.21,1.55,36.81
44,113,1824.99,1052.60,1.54,35.80
44,123,1819.28,1050.06,1.54,35.91
44,143,1784.29,1063.39,2.04,69.13
44,153,1789.47,1046.54,1.83,55.16
44,163,1795.44,1034.17,1.67,44.48
44,173,1799.55,1025.61,1.57,38.27
44,183,1797.29,1018.96,1.60,39.95
44,193,1793.28,1011.21,1.67,44.64
44,203,1671.88,958.78,3.64,175.99
44,213,1679.25,927.75,3.74,182.45
44,223,1748.99,944.91,2.73,115.21
44,233,1758.07,924.61,2.85,123.18
44,243,1768.95,900.70,3.05,136.58
44,253,1780.98,864.41,3.47,164.49
44,293,1888.50,878.12,3.25,149.90
44,303,1885.21,935.87,2.44,95.96
44,313,1863.57,987.57,1.61,40.98
44,323,1857.94,1001.59,1.41,27.03
44,333,1858.48,1006.69,1.37,24.54
44,343,1868.82,1007.46,1.50,33.62
44,353,1954.02,998.37,2.78,118.60
44,4,1863.46,1018.96,1.52,26.23
44,14,1941.98,1037.43,3.13,106.38
44,24,1974.50,1068.92,3.92,146.11
44,44,1889.73,1063.01,2.37,68.54
44,54,1870.65,1058.79,2.04,52.00
44,64,1860.69,1059.59,1.94,46.92
44,74,1854.58,1066.62,2.01,50.73
44,84,1846.43,1071.11,2.06,52.96
44,94,1837.23,1059.53,1.81,40.58
44,104,1830.84,1055.21,1.74,36.82
44,114,1824.99,1052.60,1.72,35.81
44,124,1819.28,1050.06,1.72,35.91
44,144,1784.29,1063.39,2.38,69.13
44,154,1789.47,1046.54,2.10,55.16
44,164,1795.44,1034.17,1.89,44.48
44,174,1799.55,1025.61,1.77,38.28
44,184,1797.29,1018.96,1.80,39.95
44,194,1793.28,1011.21,1.89,44.64
44,204,1671.88,958.78,4.52,176.01
44,214,1679.25,927.75,4.65,182.46
44,224,1748.99,944.91,3.30,115.22
44,234,1758.07,924.61,3.46,123.19
44,244,1762.11,888.84,4.00,150.28
44,254,1777.90,855.95,4.47,173.50
44,294,1888.50,878.12,4.00,149.91
44,304,1885.21,935.87,2.92,95.97
44,314,1863.57,987.57,1.82,40.99
44,324,1857.94,1001.59,1.54,27.03
44,334,1855.17,1008.61,1.41,20.71
44,344,1853.50,1013.04,1.35,17.31
44,354,1855.94,1015.66,1.38,19.00
44,5,1863.46,1018.96,1.66,26.23
44,15,1941.98,1037.43,3.66,106.39
44,25,1974.50,1068.92,4.65,146.12
44,45,1889.73,1063.01,2.71,68.55
44,55,1870.65,1058.79,2.30,52.01
44,65,1860.69,1059.59,2.17,46.92
44,75,1854.58,1066.62,2.27,50.74
44,85,1846.43,1071.11,2.32,52.97
44,95,1837.23,1059.53,2.01,40.58
44,105,1830.84,1055.21,1.92,36.82
44,115,1824.99,1052.60,1.89,35.81
44,125,1819.28,1050.06,1.90,35.92
44,145,1784.29,1063.39,2.73,69.14
44,155,1789.47,1046.54,2.38,55.17
44,165,1795.44,1034.17,2.11,44.49
44,175,1799.55,1025.61,1.96,38.28
44,185,1797.29,1018.96,2.00,39.96
44,195,1793.28,1011.21,2.12,44.65
44,205,1671.88,958.78,5.40,176.03
44,215,1679.25,927.75,5.56,182.49
44,225,1731.03,929.85,4.47,138.68
44,235,1746.99,911.42,4.51,140.43
44,245,1762.11,888.84,4.76,150.29
44,255,1777.90,855.95,5.34,173.52
44,295,1888.50,878.12,4.75,149.93
44,305,1885.21,935.87,3.40,95.98
44,315,1863.57,987.57,2.02,40.99
44,325,1857.94,1001.59,1.68,27.03
44,335,1855.17,1008.61,1.52,20.71
44,345,1853.50,1013.04,1.43,17.31
44,355,1855.94,1015.66,1.47,19.01
45,1,1972.84,1039.46,1.47,94.06
45,11,1956.14,1053.10,1.39,78.56
45,21,2029.39,1094.28,1.80,160.28
45,41,1948.02,1097.56,1.45,90.39
45,51,1939.20,1111.47,1.47,94.00
45,61,1935.22,1137.21,1.56,112.88
45,71,1907.41,1118.10,1.42,83.69
45,81,1894.64,1129.42,1.46,91.35
45,91,1878.78,1148.69,1.55,109.23
45,101,1861.54,1137.23,1.50,99.28
45,111,1846.12,1129.20,1.48,95.50
45,121,1832.52,1119.59,1.46,92.53
45,131,1818.92,1110.80,1.47,93.12
45,141,1831.01,1079.55,1.31,62.36
45,151,1832.90,1065.95,1.26,52.98
45,161,1802.50,1067.22,1.41,81.18
45,171,1785.38,1055.93,1.47,94.84
45,181,1792.91,1039.46,1.43,85.88
45,191,1799.60,1025.50,1.40,80.41
45,201,1770.14,999.92,1.58,115.62
45,211,1730.71,953.97,1.85,170.98
45,221,1753.57,934.40,1.82,163.45
45,231,1766.45,905.59,1.87,174.76
45,241,1859.93,1006.80,1.19,37.71
45,251,1872.18,1021.32,1.10,19.31
45,261,1872.92,1006.24,1.17,33.73
45,271,1878.78,1003.83,1.18,35.63
45,281,1886.04,998.28,1.21,41.82
45,291,1912.28,947.42,1.49,97.95
45,301,1961.45,896.27,1.83,165.34
45,311,1925.52,983.77,1.36,72.70
45,321,1937.96,989.81,1.39,77.25
45,331,1952.53,996.88,1.43,85.16
45,341,1963.45,1008.65,1.45,90.10
45,351,1964.30,1024.38,1.43,86.84
45,2,1943.33,1039.46,1.65,64.55
45,12,1956.14,1053.10,1.79,78.56
45,22,2029.39,1094.28,2.60,160.28
45,42,1948.02,1097.56,1.90,90.39
45,52,1939.20,1111.47,1.94,94.00
45,62,1912.25,1097.43,1.67,66.93
45,72,1907.41,1118.10,1.84,83.69
45,82,1894.64,1129.42,1.91,91.35
45,92,1878.78,1148.69,2.09,109.24
45,102,1861.54,1137.23,1.99,99.28
45,112,1846.12,1129.20,1.96,95.51
45,122,1832.52,1119.59,1.93,92.53
45,132,1857.20,1065.18,1.34,33.58
45,142,1842.69,1069.74,1.47,47.12
45,152,1838.83,1062.53,1.46,46.13
45,162,1832.94,1056.15,1.49,48.79
45,172,1819.12,1049.98,1.61,60.59
45,182,1792.91,1039.46,1.86,85.88
45,192,1799.60,1025.50,1.80,80.41
45,202,1770.14,999.92,2.16,115.62
45,212,1730.71,953.97,2.71,170.99
45,222,1753.57,934.40,2.63,163.46
45,232,1854.46,1010.48,1.38,37.84
45,242,1859.93,1006.80,1.38,37.71
45,252,1872.18,1021.32,1.19,19.31
45,262,1872.92,1006.24,1.34,33.73
45,272,1878.78,1003.83,1.36,35.63
45,282,1886.04,998.28,1.42,41.82
45,292,1899.46,982.65,1.60,60.46
45,302,1912.12,981.72,1.67,66.67
45,312,1925.52,983.77,1.73,72.71
45,322,1906.73,1016.01,1.36,36.49
45,332,1910.85,1020.95,1.37,37.03
45,342,1918.82,1024.89,1.43,42.61
45,352,1936.53,1029.28,1.59,58.65
45,3,1943.33,1039.46,1.97,64.56
45,13,1956.14,1053.10,2.18,78.56
45,23,2029.39,1094.28,3.40,160.29
45,43,1948.02,1097.56,2.36,90.39
45,53,1939.20,1111.47,2.41,94.01
45,63,1893.79,1065.45,1.45,30.01
45,73,1886.81,1061.52,1.35,23.47
45,83,1894.64,1129.42,2.37,91.36
45,93,1878.78,1148.69,2.64,109.24
45,103,1861.54,1137.23,2.49,99.29
45,113,1846.12,1129.20,2.43,95.51
45,123,1867.48,1059.04,1.34,22.62
45,133,1861.98,1059.48,1.39,26.14
45,143,1842.69,1069.74,1.71,47.12
45,153,1838.83,1062.53,1.69,46.13
45,163,1832.94,1056.15,1.73,48.79
45,173,1819.12,1049.98,1.91,60.59
45,183,1792.91,1039.46,2.29,85.88
45,193,1799.60,1025.50,2.21,80.41
45,203,1770.14,999.92,2.73,115.63
45,213,1730.71,953.97,3.56,171.00
45,223,1753.57,934.40,3.45,163.47
45,233,1860.48,1017.66,1.43,28.47
45,243,1859.93,1006.80,1.57,37.72
45,253,1872.18,1021.32,1.29,19.31
45,263,1872.92,1006.24,1.51,33.74
45,273,1878.78,1003.83,1.53,35.64
45,283,1886.04,998.28,1.63,41.82
45,293,1899.46,982.65,1.91,60.46
45,303,1890.21,1019.66,1.34,22.87
45,313,1896.82,1017.97,1.42,28.06
45,323,1906.73,1016.01,1.55,36.49
45,333,1910.85,1020.95,1.56,37.03
45,343,1918.82,1024.89,1.64,42.61
45,353,1936.53,1029.28,1.88,58.65
45,4,1943.33,1039.46,2.29,64.56
45,14,1956.14,1053.10,2.57,78.57
45,24,2029.39,1094.28,4.21,160.31
45,44,1948.02,1097.56,2.81,90.40
45,54,1939.20,1111.47,2.88,94.02
45,64,1893.79,1065.45,1.60,30.01
45,74,1886.81,1061.52,1.47,23.48
45,84,1882.48,1060.42,1.43,21.29
45,94,1878.78,1059.60,1.40,20.14
45,104,1875.31,1059.16,1.40,20.00
45,114,1871.78,1058.71,1.41,20.48
45,124,1867.48,1059.04,1.45,22.62
45,134,1861.98,1059.48,1.52,26.14
45,144,1842.69,1069.74,1.94,47.12
45,154,1838.83,1062.53,1.92,46.14
45,164,1832.94,1056.15,1.98,48.79
45,174,1819.12,1049.98,2.21,60.60
45,184,1792.91,1039.46,2.72,85.89
45,194,1799.60,1025.50,2.61,80.42
45,204,1770.14,999.92,3.31,115.64
45,214,1730.71,953.97,4.42,171.01
45,224,1735.96,919.62,4.73,186.47
45,234,1860.48,1017.66,1.57,28.47
45,244,1868.13,1021.01,1.43,21.31
45,254,1872.75,1022.89,1.35,17.63
45,264,1875.29,1019.64,1.40,20.13
45,274,1878.78,1019.53,1.40,19.93
45,284,1882.08,1020.78,1.38,18.98
45,294,1885.55,1020.86,1.40,19.80
45,304,1890.21,1019.66,1.46,22.87
45,314,1896.82,1017.97,1.56,28.07
45,324,1906.73,1016.01,1.73,36.49
45,334,1910.85,1020.95,1.74,37.04
45,344,1918.82,1024.89,1.85,42.61
45,354,1936.53,1029.28,2.17,58.65
45,5,1943.33,1039.46,2.61,64.57
45,15,1956.14,1053.10,2.96,78.58
45,25,2029.39,1094.28,5.01,160.33
45,45,1948.02,1097.56,3.26,90.41
45,55,1939.20,1111.47,3.35,94.03
45,65,1893.79,1065.45,1.75,30.02
45,75,1886.81,1061.52,1.59,23.48
45,85,1882.48,1060.42,1.53,21.29
45,95,1878.78,1059.60,1.50,20.15
45,105,1875.31,1059.16,1.50,20.01
45,115,1871.78,1058.71,1.51,20.49
45,125,1867.48,1059.04,1.57,22.62
45,135,1861.98,1059.48,1.65,26.14
45,145,1842.69,1069.74,2.18,47.13
45,155,1838.83,1062.53,2.15,46.14
45,165,1832.94,1056.15,2.22,48.80
45,175,1819.12,1049.98,2.51,60.60
45,185,1792.91,1039.46,3.15,85.90
45,195,1799.60,1025.50,3.01,80.43
45,205,1770.14,999.92,3.89,115.65
45,215,1730.71,953.97,5.27,171.03
45,225,1735.96,919.62,5.66,186.49
45,235,1860.48,1017.66,1.71,28.47
45,245,1868.13,1021.01,1.53,21.31
45,255,1872.75,1022.89,1.44,17.64
45,265,1875.29,1019.64,1.50,20.13
45,275,1878.78,1019.53,1.50,19.93
45,285,1882.08,1020.78,1.47,18.98
45,295,1885.55,1020.86,1.49,19.81
45,305,1890.21,1019.66,1.57,22.87
45,315,1896.82,1017.97,1.70,28.07
45,325,1906.73,1016.01,1.91,36.50
45,335,1910.85,1020.95,1.93,37.04
45,345,1918.82,1024.89,2.07,42.62
45,355,1936.53,1029.28,2.47,58.66
46,1,1995.26,1059.96,1.37,74.93
46,11,1994.16,1072.98,1.37,74.97
46,21,2060.12,1110.84,1.74,148.77
46,41,1980.79,1110.69,1.39,78.92
46,51,1966.16,1114.58,1.36,71.31
46,61,1965.51,1138.21,1.45,90.36
46,71,1944.20,1125.55,1.35,69.80
46,81,1936.27,1150.38,1.46,91.81
46,111,1895.16,1129.12,1.37,73.60
46,121,1872.18,1143.36,1.48,96.30
46,131,1858.51,1133.63,1.48,96.17
46,141,1843.33,1124.57,1.50,100.51
46,151,1828.87,1112.76,1.53,105.61
46,161,1823.74,1095.12,1.51,102.79
46,171,1832.96,1075.37,1.44,88.72
46,181,1837.46,1059.96,1.41,82.87
46,191,1793.76,1037.64,1.64,128.52
46,201,1796.01,1014.71,1.66,132.31
46,221,1874.28,1021.32,1.30,60.11
46,231,1874.66,1005.53,1.36,71.06
